Hora,Nome completo,Usuário afetado,Contexto do Evento,Componente,Nome do evento,Descrição,Origem,endereço IP
15/08/2023 22:49,KRISTIN RODRIGUEZ,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
15/08/2023 22:12,DR. MARK GONZALEZ,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
14/08/2023 18:14,CALEB NELSON,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
14/08/2023 18:14,JAMES SKINNER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
14/08/2023 18:13,KRISTIN RODRIGUEZ,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
14/08/2023 18:12,TAMMIE ARNOLD,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
14/08/2023 18:12,JENNIFER MURPHY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
14/08/2023 18:12,JENNIFER MURPHY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
9/08/2023 11:30,KELLY JOHNSON,-,Laboratório Virtual de Programação: Lista 4 ,Sistema,Módulo de curso atualizado,-,web,172.17.11.234
9/08/2023 08:21,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 4 ,Sistema,Módulo de curso atualizado,-,web,172.17.11.234
8/08/2023 15:42,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
8/08/2023 15:42,JENNIFER JONES,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
8/08/2023 15:42,STEVEN RAY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
7/08/2023 14:05,LORI MILLER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
7/08/2023 14:05,BARRY WHEELER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
7/08/2023 14:05,MR. STEPHEN THORNTON,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
7/08/2023 12:08,NICOLE PAYNE,-,Laboratório Virtual de Programação: Lista 4 ,Sistema,Módulo de curso atualizado,-,web,172.17.11.234
7/08/2023 07:27,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 4 ,Sistema,Módulo de curso atualizado,-,web,172.17.12.12
7/08/2023 04:14,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 13:50,STACEY VANG,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
6/08/2023 13:50,RONALD FITZGERALD,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 13:50,JONATHON JACKSON,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
1/08/2023 19:37,MELISSA AGUIRRE,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
30/07/2023 23:12,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
29/07/2023 19:05,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
22/07/2023 21:11,CALEB NELSON,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
22/07/2023 21:11,JOSHUA JENSEN,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
22/07/2023 21:11,BARRY WHEELER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
22/07/2023 19:47,JAMES LYONS,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
22/07/2023 19:47,TRACY GARCIA,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
22/07/2023 19:47,STEVEN RAY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
22/07/2023 14:06,MICHELLE PORTER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
22/07/2023 14:06,RONALD FITZGERALD,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
22/07/2023 14:06,KENNETH HURLEY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
19/07/2023 17:12,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
19/07/2023 17:12,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
19/07/2023 17:12,WILLIAM RYAN,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
18/07/2023 18:09,NANCY GONZALES,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
18/07/2023 17:27,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
18/07/2023 17:27,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
18/07/2023 17:27,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
17/07/2023 11:15,JESSICA CALDWELL,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
17/07/2023 11:15,NATHAN THOMAS,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
17/07/2023 11:15,CINDY WILLIAMS,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
17/07/2023 08:44,JOSEPH MILLER,-,Laboratório Virtual de Programação: Lista 4 ,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
16/07/2023 21:40,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
16/07/2023 21:40,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
16/07/2023 21:40,ANTHONY WU,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
16/07/2023 12:32,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
15/07/2023 20:30,JENNIFER JONES,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
13/07/2023 21:43,RONALD FITZGERALD,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
13/07/2023 21:43,CHRISTOPHER SUMMERS,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
13/07/2023 21:43,JONATHON JACKSON,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
12/07/2023 11:25,JEFFREY RUSH,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
12/07/2023 11:25,TIMOTHY BROWN,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
12/07/2023 11:25,JENNIFER MURPHY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
12/07/2023 10:17,JESSICA CALDWELL,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
12/07/2023 10:17,LORI MILLER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
12/07/2023 10:17,NATHAN THOMAS,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
12/07/2023 06:53,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:53,DALTON RAMOS,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:53,JAMES SKINNER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:53,NATHAN THOMAS,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:53,TRACY GARCIA,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:53,NICOLE PAYNE,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:53,MICHELLE PORTER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:53,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:53,KENNETH HURLEY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:53,ANTHONY WU,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:53,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:53,THOMAS MCDONALD,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,JONATHON JACKSON,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,NANCY GONZALES,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,JONATHON JACKSON,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,CRAIG TAYLOR,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,NATHAN THOMAS,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,JOHN GREEN,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,CALEB NELSON,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,CHRISTOPHER SUMMERS,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,JENNIFER MURPHY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,LORI MILLER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,JEFFREY RUSH,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,NICOLE PAYNE,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,ANTHONY WU,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,JOSEPH MILLER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,MICHEAL MORGAN,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,CINDY WILLIAMS,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,NANCY GONZALES,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,KRISTIN RODRIGUEZ,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,SCOTT WILSON,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,DR. MARK GONZALEZ,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,JAMES LYONS,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,LORI MILLER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,KENNETH HURLEY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,NANCY GONZALES,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,CHRISTOPHER SUMMERS,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,MICHELLE PORTER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,JOHN GREEN,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,MR. STEPHEN THORNTON,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,TRACY GARCIA,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,KENNETH HURLEY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,JENNIFER JONES,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
12/07/2023 06:52,NANCY GONZALES,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
12/07/2023 06:52,CINDY WILLIAMS,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl similarity report viewed,-,web,172.17.12.12
12/07/2023 06:52,TIMOTHY BROWN,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl similarity form viewed,-,web,172.17.12.12
12/07/2023 06:51,MELISSA AGUIRRE,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
10/07/2023 17:03,JENNIFER JONES,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
10/07/2023 17:03,STACEY VANG,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
10/07/2023 17:03,WILLIAM RYAN,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
9/07/2023 13:18,DONALD THOMPSON,-,Laboratório Virtual de Programação: Lista 4 ,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
9/07/2023 13:18,TAMMIE ARNOLD,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
9/07/2023 13:18,STACEY VANG,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
9/07/2023 13:18,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
8/07/2023 12:41,STEVEN RAY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/07/2023 21:00,CALEB NELSON,-,Laboratório Virtual de Programação: Lista 4 ,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
5/07/2023 10:09,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
5/07/2023 09:05,LORI MILLER,-,Laboratório Virtual de Programação: Lista 4 ,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
5/07/2023 09:05,JENNIFER JONES,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
5/07/2023 09:05,JENNIFER JONES,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
5/07/2023 09:05,JENNIFER FISCHER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
5/07/2023 08:15,ANDREA MUNOZ,-,Laboratório Virtual de Programação: Lista 4 ,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.12.12
5/07/2023 08:13,CRAIG TAYLOR,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
5/07/2023 08:13,JONATHON JACKSON,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
5/07/2023 08:13,CALEB NELSON,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
5/07/2023 08:13,CRAIG TAYLOR,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
3/07/2023 10:08,JENNIFER FISCHER,-,Laboratório Virtual de Programação: Lista 4 ,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.12.12
3/07/2023 09:32,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
3/07/2023 09:32,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
3/07/2023 09:32,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
1/07/2023 13:38,JAMES SKINNER,-,Laboratório Virtual de Programação: Lista 4 ,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
29/06/2023 21:17,CHRISTOPHER SUMMERS,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
29/06/2023 21:17,KENNETH HURLEY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
29/06/2023 21:17,KELLY JOHNSON,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
29/06/2023 10:52,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
29/06/2023 10:52,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
29/06/2023 10:52,KENNETH HURLEY,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
29/06/2023 10:51,STACEY VANG,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
29/06/2023 10:51,NANCY GONZALES,-,Laboratório Virtual de Programação: Lista 4 ,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
